Erasmus ID,ETER ID,FP7 ID,GRID_ID,Scimago id_2018,Leiden_ID,University,Country_code,City,Region,NUTS3,Latitude,Longitude,Overall,Research,Innovation,Societal,2013 Ranking,POI_count,POI_scaled,ETS_AGGR EVC,ETS_CENT_RANK,ETT_AGGR_EVC,ETT_CENT_RANK,FP7_AGGR_EVC,FP7_RANK,AGG_EVC,AGG_RANK,ETER ID YEAR,NAT,Personnel expenditure (EURO),Total graduates at ISCED 8,R&D Expenditure (EURO),Share of mobile PhD students,Share of mobile PhD graduates,PhD intensity,Total academic staff (FTE),Total number of full professors,Inclusion of PhD students,Total staff (FTE),staff_scaled,Erasmus incoming students,Erasmus outgoing students,impact_P,collab_P,TCS,TNCS,P_top1,P_top10,P_top50,P_collab,P_int_collab,P_industry_collab,P_short_dist_collab,P_long_dist_collab,MCS,MCS_lb,MCS_ub,MNCS,MNCS_lb,MNCS_ub,PP_top1,PP_top1_lb,PP_top1_ub,PP_top10,PP_top10_lb,PP_top10_ub,PP_top50,PP_top50_lb,PP_top50_ub,PP_collab,PP_collab_lb,PP_collab_ub,PP_int_collab,PP_int_collab_lb,PP_int_collab_ub,PP_industry_collab,PP_industry_collab_lb,PP_industry_collab_ub,PP_short_dist_collab,PP_short_dist_collab_lb,PP_short_dist_collab_ub,PP_long_dist_collab,PP_long_dist_collab_lb,PP_long_dist_collab_ub,Erasmus incoming teachers,Erasmus outgoing teachers,SCIMAGO_2018_SOC,Label,Number of projects,Location,Country,Act_type,EU member = 1,homophily (domestic/all links),Sum of EC contribution
E  MALAGA01,ES0007,999898311,"GRID,10215,37",549,692,University of Malaga,ES,Málaga,Southern Europe,ES617,36.7199506,-4.4160927,27,18,42,13,497,100,1,0.323427727,56,0.069798564,93,0,221,0.313271855,55,ES0007.2013,ES,NA,255,NA,NA,NA,0.062179956,1815.633333,253,0,3097.206667,0.260125724,779,964,1597.176936,2804,6118.780836,1340.964699,6.086017448,121.6238312,776.2820632,2022,1138,79,249,569,3.830997491,3.562001057,4.133452894,0.839584312,0.790579671,0.895299978,0.003810484,0.001541133,0.006501946,0.076149253,0.065528625,0.087954738,0.486033855,0.46614569,0.505625913,0.721112696,0.70363766,0.736804565,0.405848787,0.388017118,0.423680456,0.028174037,0.022467903,0.034593438,0.088801712,0.078815977,0.09914408,0.202924394,0.188659058,0.217189729,42,70,27,UNIVERSIDAD DE MALAGA,44,"MALAGA, ES",ES,HES,1,0.189189189,11743706.34
E  MURCIA01,ES0043,999844282,"GRID,10586,3A,ES",544,714,University of Murcia,ES,Murcia,Southern Europe,ES620,37.9942223,-1.1254146,26,16,43,12,516,100,1,0.232490069,89,0.098421244,63,0.072526778,161,0.240606602,88,ES0043.2013,ES,NA,234,NA,NA,NA,0.037699372,1700.752,310,0,2853.485333,0.24366668,486,558,2199.38191,3847,9169.04542,1828.897741,10.65101549,159.4392849,1058.888572,2827,1480,122,467,613,4.168919176,3.923471428,4.459430456,0.831550779,0.79137344,0.875272849,0.004842731,0.002652256,0.007493517,0.072492769,0.063648666,0.082275689,0.48144825,0.465617066,0.50045883,0.734858331,0.721081362,0.749155186,0.384715363,0.369378737,0.400571874,0.031713023,0.026254224,0.037171822,0.121393293,0.110735638,0.131791006,0.159344944,0.14790746,0.171042371,52,52,26,UNIVERSIDAD DE MURCIA,45,"MURCIA, ES",ES,HES,1,0.125,12781578.57
E  OVIEDO01,ES0011,999848647,"GRID,10863,3C,ES",526,740,University of Oviedo,ES,Oviedo,Southern Europe,ES120,43.3617187,-5.8462698,24,14,38,20,466,100,1,0.269383103,81,0.057227251,116,0.060051381,170,0.261430032,82,ES0011.2013,ES,NA,197,NA,NA,NA,0.04340163,1716.912,259,0,2674.96,0.245981922,464,709,2363.709762,4482,10740.002,1904.18695,11.34382427,152.8203859,1098.844466,3279,1918,180,386,1145,4.543705901,4.239457927,4.892209813,0.805592539,0.766657587,0.843077358,0.004799161,0.002772474,0.007191945,0.064652771,0.056624453,0.072417499,0.464881299,0.448440996,0.481094307,0.731593039,0.719098617,0.744310576,0.427933958,0.413208389,0.442213298,0.040160643,0.035029005,0.046184739,0.086122267,0.078090138,0.09437751,0.25546631,0.243864346,0.268406961,25,54,24,UNIVERSIDAD DE OVIEDO,34,"OVIEDO, ES",ES,HES,1,0.1875,10446009.89
E  PALMA01,ES0012,999846707,"GRID,9563,9,AL",625,811,University of the Balearic Islands,ES,PALMA DE MALLORCA,Southern Europe,ES010,39.641222,2.645559,45,22,64,38,558,8,0.08,0.052151497,225,0.053194208,125,0.072722424,160,0.059111878,222,ES0012.2013,ES,NA,66,NA,NA,NA,0.024737631,822.1093333,123,0,1364.426667,0.117783575,169,164,1067.282176,2123,5772.258005,1148.138764,11.29136179,124.7675689,577.5735997,1700,1150,56,162,569,5.408371033,4.972836317,5.870336569,1.075759335,0.998990746,1.157220866,0.010579547,0.006529852,0.015358271,0.116902139,0.101150179,0.133167305,0.541162977,0.515874736,0.565528525,0.80075365,0.784738577,0.818181818,0.541686293,0.520018841,0.563824776,0.026377767,0.020254357,0.033443241,0.076307113,0.065002355,0.08761187,0.268016957,0.250117758,0.287800283,27,37,45,UNIVERSITAT DE LES ILLES BALEARS,24,"PALMA DE MALLORCA, ES",ES,HES,1,0.233333333,6807676.2
E  PAMPLON01,ES0058,999641746,"GRID,5924,A,AL",470,717,University of Navarra,ES,Pamplona,Southern Europe,ES220,42.8014994,-1.6597421,17,16,18,20,431,12,0.12,0.122891285,166,0.021047575,198,0.103658637,145,0.115081265,180,ES0058.2013,ES,NA,158,NA,NA,NA,0.060443764,1019.049333,0,0,2232.629333,0.145999162,199,306,1349.039742,2665,8500.60439,1357.116636,9.37288692,127.005671,756.1189907,2078,1161,145,250,640,6.301226069,5.915476528,6.679835777,1.005987143,0.953155762,1.061561153,0.006947821,0.00383306,0.010756285,0.094145241,0.082205407,0.106473539,0.560486817,0.538709613,0.581825975,0.779737336,0.76435272,0.795121951,0.43564728,0.417260788,0.454033771,0.054409006,0.046529081,0.063414634,0.09380863,0.083677298,0.105440901,0.240150094,0.224015009,0.257035647,18,13,17,UNIVERSIDAD DE NAVARRA,48,"PAMPLONA, ES",ES,HES,1,0.108108108,19022398.08
E  SALAMAN02,ES0031,999846610,"GRID,11762,33,ES",528,767,University of Salamanca,ES,Salamanca,Southern Europe,ES415,40.9613376,-5.6669251,24,18,34,14,520,100,1,0.455159754,27,0.147706659,34,0.045843478,180,0.457859925,25,ES0031.2013,ES,NA,280,NA,NA,NA,0.039965744,1693.333333,245,0,2822.042667,0.242603807,1041,505,1599.460032,3246,7209.606376,1369.403978,10.17068111,118.4020059,732.6049621,2544,1436,130,185,785,4.507525186,4.192829534,4.862570374,0.856166425,0.800813849,0.913596392,0.006358822,0.003695761,0.009345841,0.074026236,0.064421749,0.084030147,0.458032678,0.437450674,0.477786871,0.783733826,0.769562539,0.798213185,0.442390635,0.425446704,0.459950709,0.040049291,0.033579791,0.046826864,0.056993222,0.049291436,0.065003081,0.241836106,0.22797289,0.25723968,130,49,24,UNIVERSIDAD DE SALAMANCA,24,"SALAMANCA, ES",ES,HES,1,5.88E-02,7978159.78
E  SANTAND01,ES0015,999880075,"GRID,7821,C,ES",598,611,University of Cantabria,ES,Santander,Southern Europe,ES130,43.471405,-3.804062,37,22,54,22,568,30,0.3,0.122251518,167,0.028204495,180,0.046398022,178,0.121903649,175,ES0015.2013,ES,NA,109,NA,NA,NA,0.047267997,894.5253333,167,0,1510.992,0.128158613,227,308,1183.574328,2531,5102.71172,1184.221012,11.34836916,122.1940901,590.4549546,1919,1268,76,171,879,4.311272726,3.981410065,4.662749058,1.000546382,0.928143022,1.072481619,0.009588218,0.005239154,0.014076973,0.103241585,0.088680555,0.11798361,0.498874418,0.475012176,0.521159398,0.758198341,0.74199921,0.774397471,0.500987752,0.482813117,0.519952588,0.030027657,0.023706045,0.03674437,0.067562228,0.058870012,0.077044646,0.34729356,0.330304228,0.365863295,25,30,37,UNIVERSIDAD DE CANTABRIA,52,"SANTANDER, ES",ES,HES,1,0.238095238,11536229.49
E  SANTIAG01,ES0035,999829635,"GRID,11794,3A,ES",487,770,University of Santiago de Compostela,ES,Santiago de Compostela,Southern Europe,ES111,42.8885225,-8.5449726,19,11,37,17,438,29,0.29,0.361975507,44,0.140181274,36,0.213844843,77,0.371244542,47,ES0035.2013,ES,NA,293,NA,NA,NA,0.056281214,1809.421333,362,0,3026.813333,0.259235731,501,526,2913.634515,5598,14432.32164,2679.840118,22.35635014,256.8854861,1460.646696,4229,2786,169,636,1488,4.953374063,4.708728318,5.207781824,0.919758502,0.880003867,0.960815297,0.007673011,0.005388674,0.010142169,0.088166681,0.079534991,0.096451018,0.501314317,0.486352743,0.516964287,0.755448374,0.74437299,0.766881029,0.497677742,0.484994641,0.51161129,0.030189353,0.025723473,0.035369775,0.113612004,0.105216149,0.122543766,0.265809218,0.254555198,0.277777778,45,63,19,UNIVERSIDAD DE SANTIAGO DE COMPOSTELA,75,"SANTIAGO DE COMPOSTELA, ES",ES,HES,1,0.160493827,28584186.14
E  SEVILLA01,ES0009,999862518,"GRID,9224,D,ES",409,776,University of Seville,ES,Seville,Southern Europe,ES618,37.3807579,-5.9912307,13,8,26,9,369,100,1,0.761291489,4,0.127843115,40,0.111468516,141,0.715978943,6,ES0009.2013,ES,NA,388,NA,NA,NA,0.034954955,3490.181333,520,0,5924.210667,0.500038158,1141,976,3672.016438,6388,15906.37299,3368.589939,23.0051378,293.2391842,1824.270605,4565,2538,196,701,1253,4.331781532,4.094594457,4.599613296,0.917367881,0.877710566,0.95861128,0.006264988,0.004398331,0.008435013,0.079857808,0.072325849,0.086532915,0.496803496,0.483625035,0.509004604,0.714621165,0.703036944,0.726675016,0.397307451,0.384470883,0.409517846,0.03068253,0.026612398,0.034909205,0.109737007,0.101596744,0.117251096,0.196149029,0.187069505,0.205698184,90,152,13,UNIVERSIDAD DE SEVILLA,51,"SEVILLA, ES",ES,HES,1,0.259259259,14575372.2
E  TARRAGO01,ES0022,999880560,"GRID,410367,7,AL",512,418,Rovira i Virgili University,ES,Tarragona,Southern Europe,ES514,41.1196609,1.260497,22,14,29,28,464,100,1,0.114555848,180,0.041858334,150,0.162458989,105,0.117503694,177,ES0022.2013,ES,NA,195,NA,NA,NA,0.074427481,807.4293333,101,0,1513.794667,0.115680372,190,326,1611.215598,3082,9363.610897,1710.861148,16.30549732,162.8806962,875.478581,2384,1311,92,520,634,5.811519518,5.372230885,6.316594777,1.061844951,1.002932326,1.128876691,0.010119997,0.00658765,0.01421596,0.101091807,0.089052113,0.113896891,0.543365259,0.523358081,0.564006215,0.773523686,0.758598313,0.78780013,0.425373134,0.40687865,0.444192083,0.029850746,0.024334848,0.036015574,0.168721609,0.156067489,0.182024659,0.205710578,0.191434134,0.219987021,27,50,22,UNIVERSITAT ROVIRA I VIRGILI,66,"TARRAGONA, ES",ES,HES,1,0.163265306,15627919.32
E  TENERIF01,ES0013,999825270,"GRID,10041,34,ES",624,679,University of La Laguna,ES,La Laguna,Southern Europe,ES300,28.4810941,-16.3158443,44,24,65,23,590,100,1,0.11405992,181,0.075798485,81,0,221,0.115897081,179,ES0013.2013,ES,NA,116,NA,NA,NA,0.03208852,1433.677333,221,0,2286.136,0.205402901,297,164,1200.260787,3074,5532.108842,1006.823901,10.36369678,80.56696157,556.6135675,2670,1875,113,290,1229,4.609089042,4.198098372,5.071123147,0.838837619,0.781607961,0.902820199,0.008634538,0.004793802,0.013197608,0.067124547,0.056673728,0.078025612,0.463743858,0.44199459,0.485410842,0.868575146,0.856538712,0.879960963,0.609954457,0.593689005,0.6258946,0.036759922,0.03057905,0.043266103,0.094339623,0.083929733,0.104749512,0.399804815,0.383214053,0.417046194,16,45,44,UNIVERSIDAD DE LA LAGUNA,8,"LA LAGUNA TENERIFE, ES",ES,HES,1,0,5621597.2
E  VALENCI01,ES0028,999953019,"GRID,5338,D,OR",395,832,University of Valencia,ES,Valencia,Southern Europe,ES523,39.4793254,-0.3593863,12,7,34,8,353,100,1,0.953543714,3,0.108631684,55,0.216780198,74,0.891009038,3,ES0028.2013,ES,NA,376,NA,NA,NA,0.034772959,2812.189333,597,0,4694.405333,0.402902267,1722,1601,4043.709252,8820,21739.73154,3769.821112,27.23857206,352.7045349,1996.39259,7282,4580,301,1183,2518,5.376185622,5.08324417,5.711761946,0.932268093,0.894941129,0.973635129,0.006736036,0.004970962,0.008746348,0.08722302,0.080309079,0.094269346,0.493703297,0.481237688,0.505279711,0.825623583,0.817800454,0.833900227,0.519274376,0.508730159,0.529251701,0.034126984,0.030498866,0.037981859,0.134126984,0.127664399,0.141609977,0.285487528,0.275623583,0.294444444,42,65,12,UNIVERSITAT DE VALENCIA,78,"VALENCIA, ES",ES,HES,1,0.211538462,27651071.27
E  VALENCI02,ES0027,999864846,"GRID,157927,F",388,540,Universitat Politècnica de València,ES,Valencia,Southern Europe,ES523,39.4808376,-0.3409522,12,7,23,9,333,62,0.62,0.491766609,23,0.112882971,48,0.268182423,66,0.477466509,21,ES0027.2013,ES,NA,286,NA,NA,NA,0.043287422,2171.153333,314,0,3652.913333,0.311061062,1293,1253,3614.344633,5863,18462.42235,3662.006409,40.37097378,338.2546243,1859.425736,3947,2327,222,726,1029,5.108096826,4.638821537,5.654499559,1.013186838,0.967153607,1.063474837,0.011169653,0.00817349,0.014165558,0.09358671,0.086373591,0.101769325,0.514457232,0.50080623,0.528167146,0.673204844,0.66075388,0.684803002,0.396895787,0.38393314,0.408493945,0.037864574,0.033259424,0.042810848,0.123827392,0.115469896,0.132526011,0.175507419,0.165614873,0.185570527,197,159,12,UNIVERSITAT POLITECNICA DE VALENCIA,126,"VALENCIA, ES",ES,HES,1,0.11023622,31728388.36
E  VALLADO01,ES0032,999862809,"GRID,5239,D,ES",585,833,University of Valladolid,ES,Valladolid,Southern Europe,ES418,41.6569271,-4.7140547,34,25,47,15,570,34,0.34,0.269732364,80,0.117595226,43,0.021714799,206,0.277785722,72,ES0032.2013,ES,NA,216,NA,NA,NA,0.035375041,1699.765333,234,0,2682.370667,0.24352532,540,832,1442.272627,2496,5357.026784,1193.168931,7.424464277,107.8333526,684.7378758,1810,1016,66,156,478,3.71429554,3.45856583,3.976172131,0.827283905,0.776537544,0.879057742,0.005147754,0.002519713,0.008413726,0.074766276,0.063173471,0.086483597,0.474763136,0.452755784,0.497344206,0.725160256,0.707932692,0.743189103,0.407051282,0.387820513,0.428685897,0.026442308,0.020833333,0.032852564,0.0625,0.053685897,0.072115385,0.19150641,0.175080128,0.20713141,170,80,34,UNIVERSIDAD DE VALLADOLID,24,"VALLADOLID, ES",ES,HES,1,0.185185185,6959311.76
E  VIGO01,ES0036,999630494,"GRID,6312,6,AL",544,838,University of Vigo,ES,Vigo,Southern Europe,ES114,42.1697632,-8.6845784,28,18,32,40,505,6,0.06,0.212881183,100,0.112278705,49,0.046180646,179,0.228251828,90,ES0036.2013,ES,NA,139,NA,NA,NA,0.031469323,1276.122667,143,0,1997.056,0.18283005,324,564,1894.306904,3259,9576.422317,1800.583051,12.86283083,180.1440655,949.5264831,2320,1435,67,382,550,5.055370013,4.611208263,5.507163667,0.950523406,0.895446992,1.003046469,0.006790257,0.004014111,0.009848088,0.095097613,0.084078248,0.10618134,0.501252717,0.482209621,0.519482161,0.711874808,0.695612151,0.72752378,0.440319116,0.423135931,0.458729672,0.020558454,0.015648972,0.025467935,0.117213869,0.106167536,0.12795336,0.168763424,0.156182878,0.181343971,85,60,28,UNIVERSIDAD DE VIGO,31,"PONTEVEDRA, VIGO, ES",ES,HES,1,0.142857143,12612926.4
E  ZARAGOZ01,ES0010,999898214,"GRID,11205,37,ES",446,854,University of Zaragoza,ES,Zaragoza,Southern Europe,ES243,41.6420639,-0.9015065,15,9,32,10,370,19,0.19,0.409965561,36,0.129304595,39,0.158378867,112,0.401395575,36,ES0010.2013,ES,NA,313,NA,NA,NA,0.046411625,2654.12,312,0,4177.010667,0.38025568,683,957,3303.859409,6337,16151.67725,3156.075529,29.27133333,288.3480278,1690.629144,4866,2906,246,491,1242,4.888730195,4.624762255,5.17153914,0.955269319,0.911314762,1.001518993,0.008859739,0.006401353,0.011402756,0.087276119,0.07956782,0.09509414,0.511713404,0.497569407,0.52595287,0.767871232,0.758087423,0.778759665,0.458576614,0.44721477,0.470411867,0.038819631,0.034085529,0.043711535,0.077481458,0.070853716,0.083951397,0.195991794,0.186050181,0.205459997,129,74,15,UNIVERSIDAD DE ZARAGOZA,89,"ZARAGOZA, ES",ES,HES,1,0.171875,28745572.47
EE TARTU02,EE0001,999895013,"GRID,10939,32,AL",502,798,University of Tartu,EE,Tartu,Northern Europe,EE008,58.3810843,26.7198659,21,15,33,22,509,100,1,0.142545375,156,0.165906535,31,0.139050603,124,0.164864464,141,EE0001.2013,EE,NA,117,NA,0.081674674,0.068376068,0.042669584,2160.519243,NA,NA,NA,0.309537516,0,0,1752.626384,3333,8243.28902,1466.059289,11.2218706,128.9127945,778.8221289,2467,2070,188,238,785,4.70339206,4.330089775,5.146375191,0.836492764,0.77983233,0.896406234,0.006402888,0.004073917,0.009289595,0.073554065,0.064230076,0.082952445,0.444374304,0.42534164,0.464134597,0.740174017,0.725772577,0.753975398,0.621062106,0.605460546,0.637563756,0.056405641,0.04890489,0.063906391,0.071407141,0.063306331,0.079507951,0.235523552,0.221722172,0.250225023,NA,NA,21,TARTU ULIKOOL,106,"TARTU, EE",EE,HES,1,2.99E-02,21268805.42
F  BESANCO01,FR0022,999863100,"GRID,7459,F,OR",586,545,Université de Franche-Comté,FR,Besancon,Western Europe,FRC21,47.2405045,6.0226187,35,20,50,26,527,100,1,0.098212998,190,0.022141268,194,0.061756225,167,0.095509702,194,FR0022.2013,FR,NA,168,NA,0.370689655,0.363095238,0.019208781,2160.519243,NA,NA,NA,0.309537516,154,223,1087.119576,2362,4341.026104,991.1900054,6.431929376,96.05482547,534.9736936,1984,1111,125,277,477,3.993145003,3.69450057,4.294480434,0.911758032,0.843039172,0.985304838,0.005916487,0.003000885,0.009270326,0.088357185,0.075584094,0.10146846,0.492101978,0.470123022,0.516709618,0.83996613,0.82557155,0.854360711,0.470364098,0.450889077,0.490685859,0.052921253,0.043183743,0.061812024,0.117273497,0.105842506,0.130397968,0.201947502,0.185012701,0.218035563,10,17,35,UNIVERSITE DE FRANCHE-COMTE,32,"BESANCON, FR",FR,HES,1,0.2,4740221.34
F  BORDEAU01,FR0288,949735440,"GRID,412041,2",344,590,University of Bordeaux,FR,Talence,Western Europe,FRI12,44.8086048,-0.5935827,10,6,13,71,250,43.30557922,0.433055792,0,243,0,243,0.07723755,156,0.00297,264,FR0288.2013,FR,NA,487,NA,0.362637363,0.281314168,0.023499325,2160.519243,NA,NA,NA,0.309537516,0,0,3629.910324,9306,25627.47429,4210.875581,47.27597709,459.5318147,2044.645915,8360,4924,604,1266,2539,7.060084685,6.610281716,7.562890862,1.160049479,1.11264266,1.206936872,0.013024007,0.01043007,0.015840878,0.126595914,0.118009908,0.135195193,0.563277253,0.551013826,0.575301301,0.898345154,0.892220073,0.904792607,0.529120997,0.518590157,0.539222007,0.064904363,0.060068773,0.070169783,0.136041264,0.129056523,0.143348377,0.27283473,0.26316355,0.281753707,NA,NA,10,Université de Bordeaux,48,"Bordeaux, FR",FR,HES,1,NA,14544633.15
F  CLERMON01,FR0135,999864070,"GRID,494717,8",NA,544,Université Clermont-Auvergne,FR,Clermont,Western Europe,FRJ21,45.77059,3.08794,NA,NA,NA,NA,NA,37,0.37,0,243,0,243,0,221,0,273,FR0135.2013,FR,78430200.71,74,NA,0.353312303,0.310810811,0.010315027,2160.519243,NA,NA,NA,0.309537516,65,130,1393.249168,4221,7549.173091,1419.535556,16.10752187,134.889968,738.8550457,3871,2510,161,569,1629,5.418394115,5.066942273,5.772954133,1.018866969,0.960563741,1.075858435,0.011561121,0.007535182,0.015914207,0.09681683,0.085124244,0.107354318,0.530310775,0.510720919,0.548509719,0.91708126,0.909263208,0.925610045,0.594645819,0.578772803,0.609808102,0.03814262,0.032219853,0.044065387,0.13480218,0.125088842,0.14546316,0.385927505,0.370528311,0.401089789,9,8,0,UNIVERSITE BLAISE PASCAL CLERMONT-FERRAND II,11,"CLERMONT FERRAND CEDEX 1, FR",FR,HES,1,0.125,733600.2
F  DIJON01,FR0018,999839820,"GRID,5613,1,OR",NA,595,University of Burgundy,FR,Dijon,Western Europe,FRC11,46.7800228,4.8414616,22,18,26,25,505,5,0.05,0,243,0,243,0,221,0,273,FR0018.2013,FR,NA,234,NA,0.359705612,0.290598291,0.020293123,2160.519243,NA,NA,NA,0.309537516,281,320,1587.223145,3334,9036.408265,1640.574153,9.801572838,166.7888768,870.7278485,2813,1686,147,356,701,5.693218556,5.321368836,6.095933899,1.033612796,0.978560718,1.088373134,0.006175296,0.004023792,0.008837074,0.105082185,0.093304552,0.116802625,0.548585655,0.530126968,0.567621277,0.843731254,0.831733653,0.854829034,0.50569886,0.48890222,0.522195561,0.044091182,0.037492501,0.050989802,0.106778644,0.096580684,0.117576485,0.210257948,0.197660468,0.224055189,37,34,22,UNIVERSITE DIJON BOURGOGNE,23,"DIJON CEDEX, FR",FR,HES,1,0.555555556,1716574.1
F  LILLE01,FR0123,999899378,"GRID,4461,7",571,273,Lille 1 University of Science and Technology,FR,Villeneuve-d'Ascq,Western Europe,FRE11,50.609049,3.138063,22,11,31,63,350,18,0.18,0,243,0,243,0,221,0,273,FR0123.2013,FR,184438129.5,311,NA,0.494747899,0.382636656,0.035710185,2160.519243,NA,NA,NA,0.309537516,207,472,1888.484348,4642,8234.685767,1766.589117,11.8878193,163.0628725,989.2725446,4113,2584,239,443,1199,4.360473401,4.086077207,4.632216408,0.935453407,0.893109359,0.984340514,0.0062949,0.004085869,0.008821428,0.086345896,0.077098821,0.095275408,0.523844715,0.508207853,0.540641479,0.8860405,0.877423524,0.894442051,0.556656614,0.541361482,0.570659199,0.051486428,0.045239121,0.057518311,0.095433003,0.087031452,0.104049978,0.258293839,0.246014649,0.271434726,45,24,22,UNIVERSITE DES SCIENCES ET TECHNOLOGIES DE LILLE - LILLE I,33,"VILLENEUVE D'ASCQ, FR",FR,HES,1,0.25,7989068.84
F  LILLE02,FR0124,999886768,NA,471,274,Lille 2 University of Health and Law,FR,Lille,Western Europe,FRE11,50.6182863,3.075824,17,28,10,63,435,16,0.16,0.170483596,134,0.031413389,172,0.030332072,198,0.163060678,143,FR0124.2013,FR,125743657.1,130,NA,0.237804878,0.184615385,0.015578191,2160.519243,NA,NA,NA,0.309537516,208,242,1149.854871,3194,7614.139979,1209.140016,12.28100953,123.8560142,610.0398208,2985,1425,238,841,599,6.621826957,6.163851587,7.126331445,1.051558807,0.9891263,1.11289201,0.010680487,0.007149169,0.01453854,0.107714475,0.093460675,0.120540093,0.530536363,0.511852064,0.55114978,0.934564809,0.926111459,0.943331246,0.446149029,0.429555416,0.464621165,0.074514715,0.065122104,0.083594239,0.263306199,0.248278021,0.279273638,0.187539136,0.173763306,0.201628053,19,28,17,UNIVERSITE DE LILLE II - DROIT ET SANTE,14,"Lille, FR",FR,HES,1,0.1,5209988.8
F  LYON01,FR0157,999902579,"GRID,7849,2,FR",325,89,Claude Bernard Lyon 1 University,FR,Villeurbanne,Western Europe,FRK26,45.7795871,4.8656025,9,6,14,7,246,24,0.24,0.187065907,121,0.029188986,175,0.219290618,73,0.180949192,125,FR0157.2013,FR,273977057.2,418,NA,0.31442577,0.272727273,0.026076107,2160.519243,NA,NA,NA,0.309537516,189,188,5243.997245,12784,33508.77058,5744.050117,59.2462094,591.8704787,2875.281405,11225,6778,843,1960,3667,6.389929098,6.099951347,6.741236179,1.095357196,1.061172648,1.132287549,0.01129791,0.009307823,0.013387181,0.112866283,0.106385848,0.119312115,0.548299564,0.538333121,0.558790103,0.878050688,0.872340426,0.883604506,0.530193992,0.52112015,0.538720275,0.065941802,0.061874218,0.07008761,0.153316646,0.147293492,0.1593398,0.286842929,0.278785982,0.295369212,17,28,9,UNIVERSITE CLAUDE BERNARD LYON 1,93,"Villeurbanne, FR",FR,HES,1,0.225490196,42879448.28
F  MARSEIL84,FR0007,955518483,"GRID,5399,6,OR",NA,7,Aix-Marseille University,FR,Aix-en-Provence,Western Europe,FRL04,43.5248171,5.4314326,NA,NA,NA,NA,NA,39,0.39,0,243,0,243,0.307408602,56,0.008095557,252,FR0007.2013,FR,476387556.5,702,NA,0.350066489,0.282051282,0.02461258,2160.519243,NA,NA,NA,0.309537516,475,564,5718.156647,13528,35172.99975,6095.253005,69.02875269,610.0272822,3002.292965,11458,7552,626,1597,4399,6.151108114,5.863765136,6.448525071,1.065947189,1.02902549,1.114132099,0.012071854,0.010144216,0.014363843,0.106682506,0.100286774,0.112971451,0.525045596,0.514275795,0.53520887,0.846984033,0.841070373,0.853119456,0.558249556,0.549896511,0.566602602,0.046274394,0.043021881,0.049600828,0.118051449,0.112729154,0.123373743,0.32517741,0.317046127,0.332865169,34,45,NA,UNIVERSITE D'AIX MARSEILLE,103,"Marseille, FR",FR,HES,1,0.163461538,40345115.06
F  MONTPEL01,FR0053,933640521,"GRID,121334,6",318,712,University of Montpellier,FR,Montpellier,Western Europe,FRJ13,43.6131468,3.8736148,8,10,6,32,256,100,1,0.161680213,142,0.017923068,206,0.072998939,159,0.152089442,152,FR0053.2013,FR,119307966.8,137,NA,0.233226837,0.197080292,0.012048193,2160.519243,NA,NA,NA,0.309537516,244,150,3586.782838,8855,22588.31383,3864.315974,34.62465995,392.165005,1980.46047,7893,5202,509,939,2733,6.297653036,5.996500739,6.635906512,1.077376621,1.040803123,1.117182915,0.009653403,0.007565654,0.011719687,0.109336144,0.102196564,0.116915098,0.552155109,0.538891305,0.56380295,0.891360813,0.884697911,0.898249577,0.587464709,0.57730096,0.598306042,0.057481649,0.052738566,0.062563523,0.106041784,0.100169396,0.112817617,0.308639187,0.298701299,0.318577075,7,16,8,Université de Montpellier,27,"Montpellier, FR",FR,HES,1,NA,6703221.62
